name,region,address,Latitude,Longitude
순창 거북장수마을 [농촌전통테마],전북 순창군,전라북도 순창군 동계면 귀미로 290,35.4438245,127.2115218
격포항,전북 부안군,전북 부안군 변산면 격포리,35.6126119,126.4699182
완주상관편백숲,전북 완주군,전라북도 완주군 상관면 죽림리,35.7407044,127.2198943
강증산 탄생지,전북 정읍시,전라북도 정읍시 덕천면 신송길 34-2,35.630694,126.8413401
황강서원,전북 전주시,전라북도 전주시 완산구 황강서원5길 8-7,35.829055,127.1032346
한국과학기술연구원(KIST) 전북분원,전북 완주군,전라북도 완주군 봉동읍 추동로 92,35.9627339,127.1566443
가인 김병로 생가터,전북 순창군,전라북도 순창군 복흥면 하리길 160,35.450595,126.9773621
방축도,전북 군산시,전라북도 군산시 옥도면 방축도1길 13-1,35.8505637,126.3752386
용담댐 물 문화관,전북 진안군,전라북도 진안군 안천면 안용로 747,35.9451629,127.5285936
무주 적상산성,전북 무주군,전라북도 무주군 적상면 괴목리,35.9155505,127.7178651
두포갯벌체험장,전북 부안군,전라북도 부안군 변산면 도청두포길 13,35.6042505,126.47996
무병장수마을,전북 장수군,전라북도 장수군 계북면 토옥동로 114,35.8065131,127.6397363
태봉사(익산),전북 익산시,전라북도 익산시 삼기면 연동리 150,36.0330864,127.0193747
죽림정사(백용성 조사 탄생성지),전북 장수군,전라북도 장수군 번암면 죽림2길 31,35.5396266,127.5413698
운수사(임실),전북 임실군,전라북도 임실군 임실읍 봉황10길 109,35.6178712,127.2855817
남원서천리당산,전북 남원시,전라북도 남원시 운봉읍 서천리,35.4371308,127.5265807
부안 격포리 후박나무군락,전북 부안군,전라북도 부안군 변산면 격포리 산35-14,35.634992,126.4613785
운심사(군산),전북 군산시,전라북도 군산시 대야면 오동길 30-28,35.9465774,126.8116919
장안산관광농원,전북 장수군,전라북도 장수군 계남면 지소골길 126-11,35.6547961,127.5910404
죽림폭포공원,전북 정읍시,전라북도 정읍시 천변로 176,35.5603566,126.8519352
신석정 고택,전북 부안군,전라북도 부안군 부안읍 석정로 63,35.7403931,126.7346154
적상산성 호국사비,전북 무주군,전라북도 무주군 적상면 산성로 1050,35.9447824,127.6917117
권희문가옥,전북 장수군,전라북도 장수군 산서면 오메길 9,35.587531,127.3863888
대원사(완주),전북 완주군,전라북도 완주군 구이면 모악산길 243,35.7323698,127.0956688
전주 초코파이 체험장,전북 전주시,전라북도 전주시 완산구 간납로 1,35.8173732,127.1577844
치명자산성지,전북 전주시,전라북도 전주시 완산구 바람쐬는길 89,35.8072184,127.1662654
용흥리 해정사지 석탑,전북 정읍시,전라북도 정읍시 고부면 해정길 56-48,35.624356,126.762676
익산 고도리 석조여래입상,전북 익산시,전라북도 익산시 금마면 동고도리,35.9928331,127.05943
지리산 북부 국립공원,전북 남원시,전라북도 남원시 주천면 정령치로 255,35.3894042,127.4615046
구룡계곡,전북 남원시,전라북도 남원시 주천면 구룡폭포길,35.395277,127.4965724
월명암(부안),전북 부안군,전라북도 부안군 변산면 내변산로 236-180,35.6408083,126.5582122
성황사(부안),전북 부안군,전라북도 부안군 부안읍 서림공원길 92,35.7354101,126.7308728
장자도 어촌체험마을,전북 군산시,전라북도 군산시 옥도면 장자도1길 26-2,35.8099032,126.3965768
성모암(김제),전북 김제시,전라북도 김제시 만경읍 화포3길 54-9,35.8872357,126.8050538
백지사터,전북 익산시,전라북도 익산시 여산면 영전길 2-95,36.0590999,127.0851964
수만리마애석불,전북 완주군,전라북도 완주군 동상면 수만리 4,35.9183209,127.2856289
위도 치도리마을,전북 부안군,전라북도 부안군 위도면 날마통길,35.5946422,126.262395
임피향교,전북 군산시,전라북도 군산시 임피면 임피향교길 46,35.988094,126.8482753
무주향교,전북 무주군,전라북도 무주군 무주읍 단천로 135,36.0081568,127.6659746
성수산자연휴양림,전북 임실군,전라북도 임실군 성수면 성수산길 374,35.6377086,127.4052838
와룡소계곡,전북 부안군,전라북도 부안군 변산면 실상길 60,35.6417738,126.5798575
선운산 낙조대,전북 고창군,전라북도 고창군 아산면 선운사로 158-6,35.502533,126.5866689
용담사(남원),전북 남원시,전라북도 남원시 주천면 원천로 165-12,35.409618,127.4111248
해월암(임실),전북 임실군,전라북도 임실군 오수면 오수8길 49-30,35.5370027,127.3229351
진안 평지리 이팝나무 군,전북 진안군,전라북도 진안군 마령면 임진로 2122,35.7354689,127.3699825
부안 유천리 요지,전북 부안군,전라북도 부안군 보안면 유천리,35.6012267,126.654236
백운사(익산),전북 익산시,전라북도 익산시 여산면 천호산길 155-23,36.0433742,127.1221612
이매창묘,전북 부안군,전라북도 부안군 부안읍 매창로 89,35.7193444,126.7287846
강천산계곡,전북 순창군,전북 순창군 팔덕면 청계리,35.4071696,127.0687011
관성묘,전북 전주시,전라북도 전주시 완산구 남고산성1길 159-9,35.7966656,127.1601415
진안향교,전북 진안군,전라북도 진안군 진안읍 향교길 13-6,35.7939633,127.4268762
무주 삼공리 반송,전북 무주군,전라북도 무주군 설천면 삼공리 산31,35.877476,127.778883
화산서원(익산),전북 익산시,전라북도 익산시 금마면 용순신기길 44-76,36.0143978,127.0378572
심원계곡,전북 남원시,전라북도 남원시 산내면 지리산로 842-8,35.3851324,127.5881926
남원향교,전북 남원시,전라북도 남원시 향교길 43,35.4218206,127.3830714
무주반디랜드 반딧불이자연학교,전북 무주군,전라북도 무주군 설천면 무설로 1324,36.0111137,127.758702
한벽당,전북 전주시,전라북도 전주시 완산구 기린대로 2,35.8118759,127.1608821
지사면 고인돌군,전북 임실군,전라북도 임실군 지사면 계산리,35.5594898,127.3422342
고부구읍성,전북 정읍시,전라북도 정읍시 고부면 고부리,35.6174244,126.7708889
두곡서원(김제),전북 김제시,전라북도 김제시 진봉면 심포9길 31,35.8565391,126.7159165
장현식고택,전북 전주시,전라북도 전주시 완산구 향교길 119-6,35.8124684,127.1565548
용굴,전북 정읍시,전라북도 정읍시 내장산로 936,35.4933352,126.9278556
구송정 유원지,전북 순창군,전라북도 순창군 동계면 서호길 48-12,35.4308342,127.2379409
정구례고가(정구례옛집),전북 김제시,전라북도 김제시 장화2길 150-5,35.7739497,126.8585735
3.1동산,전북 임실군,전라북도 임실군 임실읍 이도리,35.617628,127.2857628
이배원 가옥,전북 익산시,전라북도 익산시 함라면 천남1길 13,36.0603311,126.9102509
소충사,전북 임실군,전라북도 임실군 성수면 산성로 725-23,35.6232249,127.3470047
고창 무장객사,전북 고창군,전라북도 고창군 무장면 무장읍성길 45,35.4182327,126.5574379
말목장터와 감나무,전북 정읍시,전라북도 정읍시 이평면 두자리,35.657435,126.8382328
추수경장군묘역,전북 완주군,전라북도 완주군 봉동읍 추동안길 14-7,35.9596649,127.1523363
군산 발산리 오층석탑,전북 군산시,전라북도 군산시 개정면 바르메길 43,35.9590303,126.7962178
백산저수지,전북 김제시,전북 김제시 백산면 하정리,35.8427978,126.8944789
정령치,전북 남원시,전라북도 남원시 산내면 정령치로 1523,35.3638574,127.5220679
고창오거리당산,전북 고창군,전라북도 고창군 고창읍 읍내리 584-6,35.433499,126.6961969
순창 남계리 석장승,전북 순창군,전라북도 순창군 순창읍 장류로 407-11,35.3771609,127.1480619
부안 도청리 호랑가시나무군락,전북 부안군,전라북도 부안군 변산면 도청길 106,35.5861207,126.5112302
정읍향교,전북 정읍시,전라북도 정읍시 충정로 184,35.5669259,126.8605133
합미성(장수),전북 장수군,전라북도 장수군 장수읍 석천리,35.5761486,127.4695279
주천서원,전북 진안군,전라북도 진안군 주천면 금평1길 30-7,35.9747629,127.4303345
영등동 유적,전북 익산시,전라북도 익산시 궁동로 57,35.9626723,126.9777362
고창 고색창연마을 [농촌전통테마],전북 고창군,전라북도 고창군 신림면 가평1길 65,35.4779383,126.7416927
도덕폭포,전북 정읍시,전북 정읍시 내장동,35.4954377,126.9138423
